district,min_similarity,max_similarity,similarity_range,most_similar
CA-48,0.09787832244335552,0.144936949416932,0.047058626973576476,CA-30,MD-03,CA-49,MD-08,GA-06,IL-09,CT-04,VA-08,CO-06,TX-03,CA-11,CA-45,IL-10,TX-24,CA-07,CA-28,NY-17,TX-21,VA-11,NC-04,WA-09,TX-26
CA-49,0.04404432391610266,0.1247335646011028,0.08068924068500014,CO-06,TX-26,TX-21,MD-03,NC-04,GA-06,MD-08,TX-03,CT-04,CA-48,IL-10,MN-04,CA-07,VA-02,TX-31,IL-09,KS-03,AZ-05,FL-07,NY-17,CO-01,CA-28
CA-50,0.05208122815976371,0.10088459274585505,0.048803364586091344,CA-24,TX-10,IL-11,TX-06,NC-09,TX-12,NV-03,MD-06,IL-08,CT-01,TN-05,AK-00,CO-07,MD-02,CA-05,NC-08,OK-05,IL-10,TX-31,CA-03,TX-17,NC-02
CA-51,0.029066194102198857,0.18378035442112226,0.1547141603189234,TX-15,TX-28,TX-34,TX-30,CA-35,TX-18,CA-16,AZ-07,FL-20,TX-35,FL-25,CA-41,CA-29,TX-23,FL-24,TX-09,AZ-03,CA-32,TX-16,CA-21,FL-26,CA-44
CA-52,0.05215612490305804,0.21090150650814332,0.15874538160508528,TX-03,GA-06,CA-45,CA-33,VA-08,CA-18,WA-07,NC-04,CA-49,CA-48,MD-08,TX-26,VA-10,TX-21,VA-11,CO-06,IL-09,MD-03,TX-24,IL-05,MA-05,IL-06
CA-53,0.06628733986318223,0.1551604042467343,0.08887306438355207,TX-07,CA-13,WA-09,NC-12,GA-07,TX-32,FL-23,TX-02,TX-24,CA-30,CA-39,CA-11,TX-22,CA-26,NY-16,CA-25,CA-14,NJ-12,NM-01,CA-47,MO-01,CA-28
CO-01,0.035275511651960204,0.11878768970868994,0.08351217805672974,AZ-09,FL-07,CA-28,MN-05,TX-31,CA-07,TX-32,IL-10,VA-02,CO-06,NV-03,CA-24,TX-24,MD-03,TX-10,CA-30,TX-02,MN-04,TX-21,WA-09,NC-04,AZ-02
CO-02,0.07985034122845268,0.18715924105384654,0.10730889982539386,MN-03,MI-11,MO-02,IL-06,MI-08,MN-02,WA-01,UT-03,KS-03,WA-07,MA-04,AZ-06,IN-05,MA-05,IL-14,WI-02,OR-01,CA-04,CO-05,AZ-05,FL-04,OR-03
CO-03,0.033519866021974654,0.08096418553214199,0.04744431951016734,FL-01,OH-10,NV-02,AL-05,SC-02,OH-01,KY-03,SC-04,NY-25,KS-04,OR-05,NY-26,NC-02,OK-01,NC-03,PA-14,AL-06,AR-02,CA-01,MI-12,RI-01,AZ-08
CO-04,0.0352648992006799,0.08124832928617576,0.04598343008549586,WA-08,WA-02,TX-25,GA-11,NY-20,VA-07,SC-01,FL-04,AL-06,NE-02,OR-05,WA-10,NC-02,OR-01,NY-25,MA-08,VA-01,AZ-08,NY-18,MI-12,OR-03,MA-02
